id,CON_DS2U,CON_H9,CON_IMR,DS_2DS3,DS_DSP
CNOT6L,3983.0,3903.0,4256.0,5468.0,4641.0
MRPL1,4392.0,3634.0,4374.0,3398.0,4125.0
FRAS1,1864.0,1295.0,2789.0,1527.0,1226.0
ANXA3,28.0,43.0,65.0,25.0,39.0
LINC01094,4.0,8.0,2.0,2.0,1.0
AC112253.1,0.0,1.0,0.0,0.0,0.0
AC098818.2,43.0,68.0,92.0,48.0,35.0
BMP2K,2610.0,3232.0,2909.0,3444.0,3330.0
PAQR3,1768.0,1643.0,1650.0,1609.0,1713.0
LINC01088,768.0,272.0,592.0,216.0,194.0
NAA11,43.0,39.0,38.0,20.0,16.0
GK2,1.0,0.0,0.0,0.0,0.0
LINC00989,2.0,1.0,9.0,1.0,2.0
AC092542.1,0.0,0.0,0.0,0.0,0.0
LINC02469,0.0,0.0,1.0,0.0,0.0
PCAT4,0.0,1.0,1.0,0.0,0.0
ANTXR2,1129.0,836.0,1235.0,557.0,1228.0
AC021127.1,8.0,2.0,29.0,7.0,2.0
PRDM8,459.0,72.0,506.0,160.0,80.0
FGF5,1.0,1.0,4.0,1.0,4.0
CFAP299,318.0,84.0,205.0,36.0,181.0
BMP3,35.0,22.0,82.0,23.0,11.0
PRKG2,724.0,549.0,1412.0,274.0,156.0
AC139722.1,17.0,23.0,41.0,11.0,8.0
RASGEF1B,1974.0,1107.0,2051.0,960.0,2816.0
AC124016.2,744.0,647.0,571.0,681.0,864.0
HNRNPD,27121.0,19170.0,22374.0,15134.0,27112.0
AC124016.1,1592.0,1226.0,1419.0,1807.0,1334.0
HNRNPDL,31990.0,23023.0,27969.0,19004.0,39544.0
ENOPH1,6537.0,5752.0,6146.0,5930.0,6391.0
TMEM150C,1422.0,1402.0,1241.0,1272.0,1413.0
LINC00575,26.0,23.0,22.0,13.0,14.0
AC067942.4,3.0,4.0,8.0,4.0,0.0
SCD5,8847.0,6522.0,9044.0,8605.0,8430.0
SEC31A,10014.0,11568.0,13349.0,15900.0,8075.0
THAP9-AS1,1518.0,1373.0,2352.0,1544.0,1697.0
THAP9,895.0,895.0,986.0,704.0,711.0
LIN54,2245.0,2002.0,2015.0,2079.0,1973.0
COPS4,4765.0,4435.0,4867.0,5140.0,5033.0
AC073840.1,219.0,368.0,267.0,350.0,333.0
PLAC8,30.0,30.0,52.0,29.0,31.0
AC114781.2,75.0,70.0,113.0,40.0,116.0
COQ2,1478.0,1053.0,1061.0,617.0,1221.0
HPSE,5.0,5.0,11.0,4.0,3.0
HELQ,1468.0,1264.0,1459.0,1326.0,1131.0
MRPS18C,4963.0,4876.0,5021.0,4244.0,4612.0
ABRAXAS1,1656.0,1157.0,1275.0,758.0,1009.0
GPAT3,27.0,24.0,33.0,22.0,14.0
AC021192.1,1.0,5.0,5.0,2.0,3.0
AC079160.1,215.0,113.0,133.0,93.0,59.0
AC104063.1,0.0,2.0,1.0,7.0,3.0
NKX6-1,3.0,4.0,8.0,4.0,7.0
CDS1,413.0,591.0,388.0,484.0,501.0
WDFY3,13684.0,13679.0,13970.0,13474.0,14603.0
WDFY3-AS1,87.0,198.0,194.0,132.0,146.0
WDFY3-AS2,590.0,605.0,690.0,437.0,453.0
AC108021.1,8.0,2.0,3.0,5.0,1.0
ARHGAP24,495.0,295.0,631.0,304.0,482.0
MAPK10,25758.0,25049.0,33470.0,28369.0,33165.0
AC104827.1,2042.0,1964.0,2858.0,1497.0,2441.0
PTPN13,6346.0,5134.0,7342.0,3614.0,3847.0
SLC10A6,5.0,4.0,2.0,4.0,3.0
C4orf36,92.0,78.0,68.0,53.0,61.0
AC093827.4,14.0,33.0,23.0,12.0,20.0
AFF1,4318.0,3320.0,5375.0,3161.0,2734.0
KLHL8,4740.0,4295.0,4681.0,5321.0,4658.0
AC108516.1,0.0,0.0,0.0,1.0,0.0
HSD17B13,63.0,14.0,96.0,57.0,60.0
HSD17B11,1029.0,373.0,776.0,853.0,666.0
NUDT9,2371.0,1931.0,2439.0,2166.0,2068.0
AC112250.2,2.0,0.0,7.0,1.0,9.0
SPARCL1,256.0,440.0,337.0,262.0,255.0
AC093895.1,33.0,59.0,50.0,29.0,44.0
DSPP,6.0,3.0,2.0,2.0,2.0
DMP1,2.0,0.0,5.0,2.0,3.0
IBSP,0.0,0.0,0.0,0.0,0.0
MEPE,0.0,0.0,0.0,0.0,0.0
AC131944.1,297.0,175.0,176.0,511.0,206.0
SPP1,130.0,63.0,48.0,151.0,137.0
PKD2,9143.0,7771.0,9268.0,9781.0,9799.0
ABCG2,3.0,14.0,14.0,7.0,2.0
PPM1K,3304.0,3975.0,4136.0,5122.0,4889.0
PPM1K-DT,95.0,71.0,128.0,122.0,87.0
AC107067.2,1.0,0.0,1.0,1.0,0.0
AC107067.1,1.0,1.0,0.0,0.0,0.0
HERC6,52.0,55.0,84.0,72.0,56.0
HERC5,20.0,51.0,51.0,39.0,44.0
PYURF,6939.0,6179.0,7080.0,5320.0,5674.0
PIGY,0.0,0.0,0.0,0.0,0.0
PIGY-DT,22.0,18.0,12.0,20.0,26.0
HERC3,1695.0,2535.0,1822.0,3252.0,4640.0
NAP1L5,1638.0,1225.0,1861.0,1737.0,1555.0
FAM13A-AS1,401.0,440.0,333.0,439.0,591.0
FAM13A,3864.0,2344.0,3924.0,2039.0,2555.0
TIGD2,227.0,172.0,250.0,174.0,145.0
AC104785.1,24.0,13.0,15.0,34.0,10.0
GPRIN3,502.0,754.0,638.0,1182.0,1711.0
AC093866.1,148.0,448.0,291.0,297.0,284.0
SNCA,4594.0,5755.0,6798.0,11899.0,8836.0
AC097478.1,0.0,0.0,3.0,2.0,4.0
AC097478.3,18.0,23.0,32.0,41.0,41.0
AC097478.2,0.0,3.0,2.0,2.0,1.0
SNCA-AS1,18.0,22.0,17.0,39.0,9.0
MMRN1,162.0,230.0,443.0,110.0,238.0
AC105445.1,2.0,11.0,4.0,8.0,8.0
CCSER1,64855.0,96393.0,74609.0,107310.0,156322.0
AC004054.1,492.0,799.0,682.0,697.0,970.0
AC074124.1,31.0,103.0,53.0,43.0,78.0
AC093810.1,1.0,7.0,4.0,6.0,3.0
AC097520.2,1.0,0.0,5.0,1.0,1.0
LNCPRESS2,0.0,0.0,0.0,0.0,0.0
AC112695.1,4.0,4.0,2.0,1.0,3.0
GRID2,21362.0,13302.0,15999.0,15602.0,18678.0
AC095059.1,5.0,3.0,4.0,1.0,7.0
AC110800.1,0.0,0.0,0.0,1.0,0.0
ATOH1,3.0,0.0,15.0,4.0,2.0
AC096746.1,22.0,23.0,52.0,23.0,17.0
SMARCAD1,7832.0,7952.0,8071.0,7578.0,8894.0
HPGDS,14.0,26.0,25.0,10.0,16.0
AC109925.2,8.0,6.0,3.0,3.0,7.0
PDLIM5,4822.0,4857.0,6399.0,2534.0,3889.0
AC108067.1,9.0,15.0,17.0,4.0,2.0
BMPR1B-DT,9.0,8.0,16.0,2.0,6.0
BMPR1B,3490.0,2973.0,3585.0,719.0,3662.0
UNC5C,7622.0,7256.0,9951.0,2284.0,1584.0
AC106881.1,160.0,155.0,223.0,47.0,14.0
PDHA2,0.0,0.0,0.0,0.0,0.0
LINC02267,65.0,59.0,80.0,59.0,43.0
AC096585.1,5.0,1.0,2.0,2.0,1.0
AC108515.1,0.0,1.0,0.0,0.0,0.0
STPG2,716.0,724.0,622.0,788.0,551.0
AC034154.1,1.0,1.0,1.0,0.0,2.0
STPG2-AS1,180.0,124.0,80.0,65.0,63.0
AC019077.1,159.0,154.0,210.0,236.0,230.0
RAP1GDS1,8349.0,8592.0,8034.0,8663.0,9753.0
TSPAN5,29842.0,35210.0,28415.0,23457.0,32102.0
AC108159.1,321.0,547.0,425.0,408.0,482.0
AC114811.2,71.0,160.0,106.0,35.0,97.0
EIF4E,11889.0,10270.0,11124.0,10389.0,11558.0
AC019131.1,97.0,101.0,151.0,181.0,67.0
AC019131.3,4.0,2.0,4.0,4.0,1.0
METAP1,2205.0,1602.0,1949.0,1822.0,1810.0
AC019131.2,101.0,77.0,43.0,47.0,117.0
ADH5,10744.0,7545.0,10105.0,6006.0,8358.0
AP002026.1,1002.0,725.0,782.0,559.0,917.0
ADH4,76.0,56.0,81.0,58.0,85.0
ADH6,31.0,42.0,31.0,33.0,31.0
ADH1A,4.0,5.0,2.0,2.0,6.0
ADH1B,5.0,4.0,1.0,4.0,4.0
ADH1C,0.0,0.0,0.0,0.0,0.0
ADH7,0.0,0.0,4.0,1.0,0.0
C4orf17,1.0,0.0,0.0,0.0,1.0
TRMT10A,952.0,1042.0,1155.0,982.0,750.0
MTTP,330.0,406.0,354.0,314.0,246.0
AC083902.1,15.0,24.0,20.0,14.0,18.0
C4orf54,0.0,3.0,7.0,9.0,0.0
DAPP1,5.0,3.0,6.0,3.0,3.0
LAMTOR3,3314.0,3184.0,3684.0,3182.0,3233.0
DNAJB14,4847.0,5607.0,5654.0,5951.0,4865.0
H2AFZ,59844.0,46079.0,52430.0,30883.0,50396.0
AC097460.1,144.0,173.0,223.0,201.0,151.0
DDIT4L,16.0,10.0,44.0,18.0,11.0
AP001961.1,1.0,1.0,1.0,0.0,1.0
EMCN,34.0,161.0,95.0,52.0,236.0
AC097459.1,14.0,17.0,10.0,11.0,11.0
LINC01216,0.0,1.0,1.0,0.0,0.0
LINC01217,0.0,0.0,0.0,0.0,0.0
LINC01218,0.0,0.0,0.0,0.0,0.0
PPP3CA,18026.0,17583.0,19187.0,22778.0,25998.0
AP001816.1,412.0,401.0,427.0,323.0,417.0
BANK1,39.0,76.0,47.0,53.0,63.0
AC084277.1,0.0,0.0,0.0,0.0,0.0
AP002075.1,12.0,12.0,10.0,5.0,13.0
SLC39A8,305.0,196.0,297.0,189.0,205.0
AC098487.1,560.0,202.0,410.0,289.0,196.0
AF213884.3,6.0,9.0,14.0,10.0,4.0
NFKB1,1966.0,1763.0,1664.0,1182.0,1546.0
MANBA,2536.0,2295.0,2820.0,2760.0,2456.0
UBE2D3,19046.0,15439.0,19484.0,16499.0,15773.0
AC018797.3,311.0,406.0,427.0,351.0,373.0
UBE2D3-AS1,683.0,519.0,685.0,480.0,506.0
CISD2,4396.0,3685.0,4627.0,3224.0,4303.0
SLC9B1,774.0,598.0,693.0,875.0,494.0
SLC9B2,2238.0,2042.0,2165.0,2594.0,2112.0
BDH2,2686.0,1516.0,2457.0,958.0,1237.0
CENPE,4683.0,2846.0,3086.0,1911.0,4201.0
LINC02428,737.0,4327.0,2443.0,2423.0,1430.0
AC105460.2,97.0,479.0,201.0,266.0,93.0
AC105460.1,1.0,1.0,1.0,2.0,0.0
TACR3,163.0,242.0,223.0,179.0,256.0
AC004047.1,0.0,1.0,0.0,0.0,1.0
LINC02503,27.0,10.0,18.0,6.0,11.0
AC004052.1,6.0,16.0,12.0,17.0,17.0
CXXC4,1221.0,3542.0,3345.0,3902.0,4798.0
CXXC4-AS1,704.0,943.0,1040.0,1205.0,1667.0
AC004063.1,0.0,0.0,0.0,0.0,0.0
AC004053.1,68.0,128.0,127.0,185.0,202.0
AC096577.1,23.0,37.0,42.0,75.0,47.0
AC004069.1,51.0,37.0,55.0,49.0,59.0
TET2,6867.0,8213.0,8458.0,8247.0,12241.0
TET2-AS1,80.0,82.0,87.0,65.0,118.0
PPA2,6724.0,6063.0,8446.0,7278.0,7621.0
AC004066.2,14.0,15.0,21.0,26.0,6.0
ARHGEF38,211.0,276.0,235.0,263.0,200.0
ARHGEF38-IT1,0.0,0.0,0.0,0.0,0.0
INTS12,3105.0,3104.0,3403.0,3226.0,3280.0
GSTCD,3561.0,2734.0,3183.0,2716.0,3294.0
AC008243.1,0.0,0.0,0.0,0.0,1.0
NPNT,28.0,93.0,39.0,49.0,87.0
AC109361.2,3.0,4.0,3.0,3.0,4.0
AC109361.1,318.0,287.0,297.0,179.0,260.0
TBCK,9564.0,10382.0,11709.0,10673.0,10926.0
AIMP1,4383.0,3644.0,4521.0,4055.0,3808.0
GIMD1,0.0,2.0,0.0,0.0,0.0
LINC02173,0.0,0.0,0.0,0.0,0.0
AC092445.1,57.0,77.0,93.0,134.0,83.0
DKK2,118.0,108.0,160.0,62.0,126.0
AC104663.1,5.0,5.0,3.0,10.0,9.0
PAPSS1,8790.0,6676.0,6760.0,7749.0,7785.0
SGMS2,42.0,76.0,57.0,34.0,91.0
AC096564.1,85.0,140.0,99.0,107.0,185.0
CYP2U1,352.0,414.0,344.0,341.0,375.0
AC096564.2,3.0,10.0,5.0,10.0,16.0
HADH,3453.0,2224.0,2436.0,2041.0,2453.0
LEF1,7715.0,2425.0,3249.0,394.0,878.0
LEF1-AS1,192.0,113.0,104.0,39.0,60.0
RPL34-AS1,553.0,465.0,904.0,1116.0,426.0
RPL34,94028.0,129882.0,86149.0,73475.0,91407.0
OSTC,7891.0,6833.0,8124.0,5230.0,5836.0
AC107071.1,104.0,86.0,87.0,82.0,114.0
ETNPPL,5.0,2.0,4.0,2.0,4.0
COL25A1,1055.0,1261.0,1624.0,5402.0,1722.0
ZCCHC23,1.0,5.0,3.0,5.0,2.0
SEC24B-AS1,784.0,857.0,522.0,1094.0,721.0
SEC24B,5660.0,5994.0,5523.0,5874.0,6084.0
MCUB,1803.0,1143.0,1559.0,1446.0,1935.0
CASP6,1287.0,756.0,1183.0,815.0,978.0
AC004067.1,5.0,10.0,8.0,11.0,10.0
PLA2G12A,1640.0,1626.0,1684.0,1763.0,1758.0
CFI,2.0,3.0,1.0,5.0,14.0
AC126283.1,33.0,42.0,33.0,53.0,43.0
GAR1,3161.0,2674.0,3089.0,2175.0,2262.0
RRH,101.0,146.0,105.0,147.0,146.0
LRIT3,11.0,10.0,4.0,7.0,11.0
EGF,741.0,858.0,1154.0,563.0,301.0
ELOVL6,7843.0,6651.0,7661.0,8941.0,9595.0
ENPEP,264.0,1841.0,627.0,358.0,58.0
AC098798.1,0.0,8.0,5.0,2.0,0.0
PANCR,0.0,2.0,1.0,0.0,0.0
PITX2,2.0,2.0,4.0,3.0,0.0
LINC01438,0.0,0.0,0.0,0.0,0.0
AC083795.2,1.0,0.0,37.0,2.0,3.0
AC139718.2,3.0,5.0,25.0,5.0,4.0
AC139718.1,0.0,1.0,8.0,1.0,0.0
AC004704.1,6.0,32.0,493.0,22.0,40.0
FAM241A,391.0,187.0,333.0,512.0,210.0
AC109347.1,177.0,140.0,134.0,124.0,122.0
AP1AR,3495.0,2783.0,3107.0,2443.0,2889.0
AC109347.2,32.0,8.0,26.0,13.0,13.0
TIFA,1009.0,502.0,686.0,330.0,295.0
ALPK1,888.0,413.0,589.0,353.0,129.0
NEUROG2,6867.0,2709.0,3353.0,1170.0,673.0
AC023886.1,1251.0,726.0,1220.0,475.0,326.0
ZGRF1,2433.0,1867.0,2307.0,1550.0,2206.0
LARP7,5774.0,5403.0,6049.0,4052.0,4917.0
MIR302CHG,41.0,27.0,77.0,50.0,48.0
AC106864.1,9.0,12.0,9.0,13.0,18.0
ANK2,22547.0,24890.0,31060.0,34367.0,42150.0
AC017007.5,5.0,12.0,5.0,4.0,11.0
AC093879.1,1404.0,1978.0,2539.0,2383.0,2751.0
AC093879.2,0.0,0.0,0.0,0.0,1.0
CAMK2D,16293.0,15726.0,17174.0,18881.0,14665.0
ARSJ,53.0,12.0,62.0,16.0,12.0
AC104779.1,0.0,0.0,0.0,0.0,0.0
UGT8,122.0,45.0,104.0,46.0,42.0
NDST4,8108.0,5010.0,9302.0,3685.0,1918.0
MTRNR2L13,0.0,0.0,0.0,0.0,0.0
AC106892.1,3.0,4.0,3.0,1.0,1.0
AC093765.5,13.0,9.0,12.0,9.0,7.0
AC093765.4,22.0,14.0,21.0,24.0,8.0
AC093765.3,344.0,218.0,472.0,749.0,223.0
AC093765.2,120.0,86.0,126.0,254.0,79.0
TRAM1L1,671.0,439.0,457.0,336.0,426.0
LINC02262,7.0,5.0,19.0,11.0,2.0
LINC02263,376.0,38.0,477.0,126.0,15.0
LINC01378,193.0,61.0,389.0,211.0,25.0
AC092661.1,85.0,46.0,118.0,59.0,17.0
LINC02264,18.0,11.0,44.0,7.0,1.0
NDST3,15837.0,5988.0,13106.0,5764.0,1649.0
SNHG8,4153.0,4299.0,3790.0,4038.0,3022.0
PRSS12,172.0,92.0,136.0,70.0,85.0
METTL14-DT,319.0,283.0,333.0,495.0,201.0
METTL14,2380.0,2486.0,2653.0,2953.0,2288.0
SEC24D,1103.0,1048.0,1305.0,1595.0,741.0
SYNPO2,74.0,55.0,86.0,63.0,117.0
MYOZ2,4.0,7.0,11.0,3.0,2.0
USP53,636.0,827.0,745.0,518.0,522.0
C4orf3,8955.0,7194.0,9359.0,6076.0,6360.0
FABP2,0.0,0.0,1.0,1.0,0.0
AC093752.3,8.0,17.0,5.0,3.0,6.0
AC093752.2,17.0,28.0,23.0,22.0,16.0
PDE5A,4625.0,10800.0,6891.0,10810.0,18896.0
AC080089.2,4.0,24.0,7.0,16.0,3.0
LINC01365,0.0,0.0,0.0,0.0,0.0
LINC02502,0.0,7.0,32.0,11.0,58.0
AC097173.2,3.0,3.0,4.0,1.0,3.0
MAD2L1,4951.0,3493.0,4019.0,2045.0,4673.0
AC073475.1,1059.0,3648.0,1475.0,3090.0,946.0
AC025741.1,3.0,7.0,6.0,1.0,5.0
PRDM5,1033.0,813.0,897.0,560.0,853.0
NDNF,467.0,443.0,897.0,778.0,217.0
AC105254.1,24.0,15.0,48.0,38.0,12.0
TNIP3,13.0,3.0,5.0,15.0,5.0
QRFPR,8.0,11.0,23.0,2.0,6.0
ANXA5,3745.0,2436.0,3755.0,2330.0,3098.0
TMEM155,16.0,7.0,121.0,0.0,7.0
AC079341.1,0.0,3.0,0.0,2.0,1.0
EXOSC9,2954.0,2131.0,2563.0,2084.0,2493.0
CCNA2,3820.0,1857.0,2805.0,1497.0,3005.0
BBS7,3698.0,3538.0,3712.0,3860.0,3329.0
AC079341.2,3.0,3.0,3.0,5.0,2.0
TRPC3,194.0,183.0,226.0,124.0,311.0
KIAA1109,6297.0,7478.0,6998.0,8352.0,7361.0
ADAD1,0.0,1.0,8.0,3.0,4.0
IL2,3.0,2.0,2.0,0.0,0.0
IL21,0.0,0.0,1.0,0.0,0.0
IL21-AS1,2.0,4.0,0.0,4.0,6.0
AC053545.1,0.0,0.0,0.0,0.0,0.0
BBS12,344.0,299.0,373.0,295.0,255.0
FGF2,1672.0,1368.0,1355.0,891.0,793.0
AC021205.3,164.0,118.0,140.0,134.0,93.0
NUDT6,847.0,740.0,651.0,537.0,596.0
SPATA5,5399.0,5086.0,5803.0,4171.0,5878.0
AC026402.2,0.0,0.0,0.0,0.0,0.0
SPRY1,702.0,781.0,1056.0,730.0,216.0
AC093821.1,3.0,5.0,2.0,1.0,1.0
LINC02435,0.0,4.0,1.0,2.0,0.0
LINC01091,478.0,373.0,397.0,333.0,107.0
AC096732.1,0.0,0.0,1.0,0.0,0.0
AC108075.1,0.0,0.0,1.0,0.0,0.0
AC121154.1,11.0,9.0,10.0,20.0,3.0
AC133530.1,1.0,1.0,2.0,2.0,0.0
LINC02516,33.0,37.0,44.0,46.0,29.0
ANKRD50,2194.0,3544.0,2476.0,2972.0,2180.0
FAT4,11501.0,10750.0,10400.0,7127.0,6855.0
AC104664.1,69.0,28.0,154.0,55.0,175.0
LINC02379,0.0,0.0,0.0,0.0,1.0
AC097528.1,242.0,396.0,860.0,377.0,92.0
AC096773.1,10.0,13.0,40.0,5.0,11.0
AC093772.1,87.0,64.0,271.0,32.0,13.0
AC093772.2,2.0,1.0,0.0,0.0,0.0
AC097462.3,983.0,517.0,515.0,204.0,367.0
INTU,9638.0,7374.0,10957.0,6214.0,7063.0
SLC25A31,44.0,50.0,82.0,33.0,25.0
HSPA4L,2606.0,1923.0,2298.0,2383.0,1108.0
AC093591.2,14.0,14.0,16.0,16.0,9.0
PLK4,1510.0,762.0,1092.0,689.0,1219.0
MFSD8,2925.0,3166.0,3058.0,3760.0,3099.0
ABHD18,4843.0,4915.0,5436.0,6486.0,5852.0
LARP1B,6770.0,7107.0,7334.0,7350.0,6047.0
PGRMC2,4035.0,3268.0,3867.0,3152.0,2529.0
LINC02615,700.0,725.0,1127.0,728.0,476.0
AC110609.1,0.0,0.0,0.0,0.0,0.0
AC078850.1,0.0,1.0,1.0,1.0,0.0
AC078850.2,2.0,4.0,10.0,4.0,6.0
JADRR,1.0,2.0,2.0,2.0,0.0
JADE1,3338.0,3354.0,2853.0,2385.0,2754.0
SCLT1,9942.0,8934.0,10234.0,10561.0,11820.0
C4orf33,597.0,732.0,893.0,742.0,801.0
AC082650.1,0.0,0.0,0.0,4.0,1.0
AC082650.2,0.0,4.0,3.0,8.0,1.0
LINC02466,25.0,33.0,42.0,99.0,38.0
LINC02465,16.0,37.0,36.0,162.0,33.0
LINC02479,32.0,28.0,31.0,38.0,38.0
AC093831.1,0.0,0.0,0.0,0.0,0.0
LINC02377,7.0,9.0,21.0,9.0,1.0
SNHG27,1.0,1.0,2.0,0.0,0.0
AC096711.2,9.0,35.0,178.0,13.0,23.0
AC093916.1,8.0,24.0,9.0,22.0,19.0
AC096711.1,0.0,0.0,0.0,2.0,0.0
AC114741.1,0.0,0.0,1.0,0.0,0.0
LINC01256,31.0,28.0,28.0,55.0,19.0
AC115622.1,86.0,98.0,206.0,354.0,143.0
AC110751.1,9.0,5.0,16.0,26.0,6.0
AC105383.1,346.0,384.0,449.0,511.0,584.0
PCDH10,857.0,1333.0,1300.0,2186.0,2567.0
AC108052.1,3.0,2.0,2.0,0.0,0.0
AC079380.1,96.0,67.0,198.0,16.0,37.0
AC015631.1,58.0,43.0,111.0,20.0,33.0
AC096763.1,2.0,4.0,6.0,1.0,3.0
PABPC4L,31.0,42.0,49.0,10.0,20.0
LINC02462,5.0,11.0,14.0,6.0,10.0
AC093722.1,2.0,2.0,0.0,3.0,3.0
AC104619.2,0.0,0.0,0.0,0.0,1.0
AC107463.1,9.0,19.0,21.0,11.0,7.0
LINC02485,1.0,13.0,6.0,3.0,3.0
AC105362.1,0.0,0.0,0.0,0.0,0.0
LINC00613,9.0,16.0,19.0,32.0,22.0
AC073429.2,4.0,0.0,4.0,13.0,0.0
AC018680.1,22.0,13.0,6.0,13.0,29.0
AC073429.1,0.0,0.0,0.0,0.0,0.0
LINC02511,48.0,14.0,43.0,64.0,652.0
LINC02510,0.0,0.0,0.0,0.0,4.0
PCDH18,378.0,159.0,372.0,111.0,157.0
LINC02172,1.0,1.0,2.0,0.0,0.0
AC116563.1,1.0,0.0,7.0,3.0,3.0
AC131956.2,2.0,5.0,4.0,3.0,2.0
AC131956.3,0.0,0.0,0.0,0.0,0.0
AC131956.1,0.0,0.0,0.0,0.0,0.0
AC097511.1,6.0,8.0,4.0,9.0,5.0
LINC00616,7.0,16.0,11.0,16.0,2.0
SLC7A11-AS1,14.0,8.0,14.0,10.0,12.0
SLC7A11,166.0,669.0,950.0,281.0,534.0
AC093903.1,0.0,1.0,0.0,0.0,5.0
LINC00498,7.0,9.0,14.0,6.0,61.0
LINC00499,224.0,321.0,465.0,96.0,618.0
LINC00500,0.0,0.0,0.0,0.0,0.0
AC098859.2,0.0,0.0,4.0,0.0,0.0
AC093766.1,75.0,83.0,129.0,23.0,42.0
AC109927.1,1623.0,1609.0,2157.0,563.0,945.0
AC109927.2,0.0,1.0,3.0,0.0,0.0
NOCT,1169.0,1533.0,1727.0,1335.0,1073.0
ELF2,13847.0,14598.0,14947.0,19237.0,17147.0
MGARP,83.0,52.0,127.0,96.0,64.0
NDUFC1,7843.0,7413.0,8813.0,5912.0,6682.0
NAA15,8418.0,8792.0,8716.0,8382.0,7637.0
AC097376.3,4654.0,5813.0,6674.0,7476.0,5893.0
RAB33B,488.0,572.0,740.0,663.0,486.0
SETD7,1542.0,1610.0,1644.0,1664.0,1737.0
AC112236.2,8.0,10.0,8.0,6.0,7.0
AC112236.3,16.0,22.0,30.0,35.0,38.0
AC112236.1,316.0,291.0,415.0,351.0,454.0
MGST2,1192.0,1098.0,1668.0,1332.0,1385.0
MAML3,29917.0,25471.0,39269.0,33780.0,44653.0
AC108053.1,69.0,53.0,101.0,76.0,87.0
AC131182.1,29.0,31.0,25.0,20.0,37.0
SCOC,8048.0,8811.0,8979.0,7252.0,6579.0
SCOC-AS1,363.0,331.0,412.0,348.0,274.0
CLGN,2544.0,1893.0,2133.0,1813.0,2935.0
MGAT4D,0.0,4.0,4.0,4.0,2.0
ELMOD2,1834.0,1567.0,2084.0,1006.0,2066.0
UCP1,41.0,48.0,46.0,55.0,41.0
AC108019.2,7.0,1.0,9.0,2.0,6.0
TBC1D9,5576.0,5766.0,6889.0,5172.0,5046.0
AC096733.1,39.0,61.0,63.0,34.0,39.0
AC096733.2,153.0,157.0,152.0,131.0,155.0
RNF150,6352.0,5916.0,6288.0,6834.0,5881.0
ZNF330,2397.0,1796.0,2466.0,2090.0,1501.0
AC107220.1,1.0,1.0,5.0,1.0,1.0
LINC02432,83.0,3.0,88.0,35.0,8.0
AC097504.2,0.0,0.0,1.0,0.0,0.0
LINC02276,2.0,0.0,0.0,0.0,0.0
IL15,374.0,174.0,343.0,81.0,62.0
INPP4B,6070.0,3238.0,7718.0,1389.0,1474.0
AC139720.2,9.0,3.0,11.0,5.0,2.0
AC139720.1,1129.0,690.0,1575.0,238.0,308.0
AC104596.1,1477.0,1255.0,1776.0,1091.0,1411.0
USP38,1218.0,1426.0,1305.0,1222.0,1256.0
AC097658.2,5.0,9.0,5.0,1.0,1.0
GAB1,4587.0,4342.0,5097.0,3914.0,3459.0
AC097658.3,24.0,72.0,33.0,25.0,18.0
SMARCA5-AS1,30.0,38.0,33.0,30.0,31.0
SMARCA5,12177.0,11145.0,12936.0,9841.0,11057.0
AC107223.1,615.0,1003.0,588.0,1031.0,281.0
FREM3,47.0,80.0,52.0,114.0,26.0
GYPE,14.0,24.0,16.0,19.0,3.0
GYPB,10.0,17.0,19.0,11.0,2.0
AC093890.2,1.0,1.0,2.0,1.0,0.0
GYPA,2.0,3.0,0.0,1.0,0.0
AC098588.3,1875.0,1996.0,2137.0,2282.0,2414.0
AC106871.1,0.0,1.0,0.0,0.0,0.0
HHIP-AS1,141.0,192.0,136.0,73.0,198.0
HHIP,644.0,676.0,834.0,645.0,883.0
ANAPC10,5063.0,5784.0,5914.0,5329.0,6308.0
AC109811.1,35.0,67.0,52.0,39.0,40.0
ABCE1,4424.0,3956.0,4589.0,3941.0,3547.0
OTUD4,1930.0,1849.0,1973.0,2126.0,1832.0
LINC02266,0.0,0.0,0.0,1.0,0.0
AC093796.1,23.0,8.0,22.0,14.0,47.0
SMAD1,4065.0,4247.0,4026.0,4011.0,4819.0
SMAD1-AS2,25.0,40.0,26.0,24.0,44.0
SMAD1-AS1,4.0,11.0,4.0,3.0,10.0
MMAA,411.0,407.0,367.0,465.0,564.0
AC093864.1,17.0,22.0,13.0,20.0,22.0
C4orf51,140.0,153.0,212.0,121.0,162.0
ZNF827,5833.0,5865.0,7313.0,5063.0,7552.0
AC104791.1,10.0,3.0,12.0,8.0,8.0
AC108206.1,0.0,0.0,0.0,0.0,0.0
LINC01095,0.0,0.0,1.0,0.0,1.0
LSM6,6099.0,5455.0,5376.0,3818.0,4496.0
REELD1,8.0,10.0,4.0,13.0,6.0
AC097372.1,0.0,0.0,3.0,2.0,0.0
SLC10A7,2034.0,1993.0,2289.0,2085.0,1678.0
POU4F2,2.0,5.0,8.0,7.0,1.0
TTC29,127.0,188.0,188.0,153.0,82.0
AC092435.2,0.0,1.0,0.0,0.0,0.0
AC092435.1,4.0,4.0,6.0,3.0,2.0
AC092435.3,0.0,0.0,0.0,0.0,0.0
AC097450.1,39.0,38.0,55.0,47.0,32.0
EDNRA,118.0,130.0,108.0,74.0,62.0
