	gene	pval	qval	log2fc	mean	zero_mean	grad	coef_mle	coef_sd	ll
507	SGCZ	0.2881894012091395	0.34024722692932646	-0.15740207074225787	0.634	False	2.4230401414263692e-08	-0.15740207074225787	0.14819864469557284	-3038.4662773621876
508	CSGALNACT1	0.15493558764553717	0.19562574197668833	-0.24088545224263821	0.1288	False	1.3764189830157979e-08	-0.24088545224263821	0.16936184784858	-1456.0753261101258
509	LPL	0.2658260736836815	0.3168367981927074	0.27623064481480686	0.0252	False	2.3874903595542257e-09	0.27623064481480686	0.24824675158153156	-517.4115929256952
510	FGF17	0.09551763557175508	0.12752688327337128	-0.4734541440164317	0.0252	False	3.026809749680226e-11	-0.4734541440164317	0.28401845142313265	-470.84708687248326
511	AC120193.1	0.00016996428570248412	0.00039434869072502117	0.4251519956610338	0.2712	False	1.0972134953947494e-08	0.4251519956610338	0.11307459392290764	-2641.1088036464007
512	NEFL	0.00014855592620466318	0.00035574070258937097	-0.345312696717466	0.4598	False	1.4958870992505893e-08	-0.345312696717466	0.09102816057332333	-3764.141847288039
513	DOCK5	0.6117350773229662	0.6563681087156289	0.06369029783247387	0.15	False	2.1771823340288598e-10	0.06369029783247387	0.125473818179191	-1905.5278813610073
514	GNRH1	0.0	0.0	-5.841242587476173	1.9226	False	1.2887898638664144e-08	-5.841242587476173	0.28344466453009026	-1939.2401774187117
515	CDCA2	0.0030543537802740772	0.005614620919621465	-0.4740431068699011	0.1186	False	1.6752067927415515e-08	-0.4740431068699011	0.160029998033424	-1468.7583592479725
516	EBF2	0.03940624719256136	0.05694544391988637	-0.3611170426710593	0.5054	False	1.6186166686079204e-08	-0.3611170426710593	0.1753063947466133	-2436.3496433932046
517	STMN4	1.538769112130467e-13	1.1657341758564144e-12	-0.33427517301673326	2.4144	False	2.0231951664858904e-08	-0.33427517301673326	0.045271554879654424	-9946.06996825763
518	PBK	0.0002085821704307378	0.0004783994734649949	-0.4608071823156638	0.3164	False	1.4888786132410958e-08	-0.4608071823156638	0.12426075024276752	-2676.0227018910923
519	DUSP4	5.17808018685173e-12	3.236300116782331e-11	-0.47848916702947725	0.3304	False	1.531484428336043e-08	-0.47848916702947725	0.06934016706201364	-3619.5349149094795
520	NRG1	0.11630093858586554	0.15182890154812734	-0.10933622082210641	5.1194	False	3.460051058800184e-08	-0.10933622082210641	0.06961913466483662	-10627.719967232015
521	UNC5D	0.0168477396047777	0.026283525124458192	0.2243954735975854	2.6194	False	4.5520316251979055e-08	0.2243954735975854	0.09388877726336577	-7071.630803160913
522	AC090809.1	2.0147816110815953e-05	5.6436459694162334e-05	-2.698736674147809	0.0146	False	3.564567946501198e-09	-2.698736674147809	0.6330238597628511	-218.7689030514827
523	TCIM	7.993605777301127e-15	7.137148015447435e-14	-0.8058638933024104	0.1936	False	2.1761210220158646e-08	-0.8058638933024104	0.10376559154308716	-2370.9783958062553
524	ZMAT4	3.354510225150875e-09	1.531739828836016e-08	-0.5670612294550832	0.3406	False	6.2271946392046785e-09	-0.5670612294550832	0.09589693873565011	-3224.237311592312
525	SFRP1	0.0	0.0	-0.609630855036325	2.61	False	5.399540437280443e-09	-0.609630855036325	0.05537578860344331	-9470.701041928818
526	PLAT	0.0041666350000990615	0.0074670878137976	-0.5159008342636887	0.0742	False	4.363429462601876e-09	-0.5159008342636887	0.18005359304996504	-1075.803823858025
527	SNTG1	0.00027051760177787543	0.0006087095745352783	0.2890272550845022	2.462	False	1.6713113442709254e-07	0.2890272550845022	0.07935927086854862	-7844.201538602979
528	ST18	2.234390450439605e-11	1.3221245268873402e-10	-0.8023451098355939	0.514	False	8.402137157404146e-08	-0.8023451098355939	0.11993516764194362	-3309.700546751329
529	CA8	1.0536997430143913e-07	4.084107531063532e-07	-0.8485045941069809	0.0824	False	8.534785945896184e-10	-0.8485045941069809	0.15957700890635	-1236.2935182089814
530	AC023095.1	2.754333302323886e-06	8.856377177890308e-06	0.590307801296356	0.1216	False	4.229543536586611e-09	0.590307801296356	0.12590983164327624	-1691.5972022514281
531	NKAIN3	2.133540011328705e-10	1.1532648709884893e-09	0.31070188793492726	5.2184	False	6.668396477117915e-09	0.31070188793492726	0.048918589683958374	-12655.158651857966
532	LINC01414	3.0324077402443805e-06	9.62669123887105e-06	-0.2630549415217695	1.6014	False	6.393056492052721e-09	-0.2630549415217695	0.05634542250968841	-7976.608082838234
533	CRH	0.2990829824306136	0.35103636435518026	0.30219787143125315	0.0602	False	1.701764998560118e-09	0.30219787143125315	0.2910220691919115	-663.3678207487952
534	PREX2	4.756195437494171e-13	3.349433406686036e-12	-0.5694870183616338	0.3912	False	5.186368931575647e-09	-0.5694870183616338	0.0787445972443284	-3777.2954272318566
535	C8orf34	0.0	0.0	1.4250413349045925	0.1952	False	1.0282344484607853e-09	1.4250413349045925	0.1591258106581504	-1752.2435102248796
536	SULF1	0.027306666780565036	0.04112449816350156	0.3544622990545114	0.1114	False	4.322506644283131e-13	0.3544622990545114	0.16060049984772362	-1414.523845914221
537	RDH10	0.0024668840670225567	0.004602395647430143	0.49391595562129015	0.082	False	2.4297918132888674e-09	0.49391595562129015	0.1631499544787982	-1194.157007079359
538	ZFHX4-AS1	0.9714058555224814	0.9778057184708642	0.0029286740749638837	0.3866	False	1.5992876403414515e-09	0.0029286740749638837	0.08170356428285483	-3701.1901468852143
539	STMN2	0.629469730093664	0.6725103953992136	0.02398806848663496	13.5858	False	8.264480520990426e-08	0.02398806848663496	0.04971895089963881	-16586.63076062128
540	FABP4	0.0	0.0	-297.77602876855246	0.006	False	2.6396872812608357e-09	-297.77602876855246	2.2227587494850775e-162	-98.58782480464014
541	AC060765.1	0.4552381102987293	0.5035819804189483	-0.17199361915495737	0.1156	False	4.777409806921984e-10	-0.17199361915495737	0.2303349627970785	-1106.2706762048983
542	RALYL	6.529798923793351e-11	3.64793235966109e-10	-0.5751180541612482	1.5542	False	4.716062392452862e-08	-0.5751180541612482	0.08805866966989578	-6137.222872681107
543	AC090572.3	0.016365327202669144	0.025691251495555956	-0.880543947851598	0.0114	False	9.859697334777678e-11	-0.880543947851598	0.3667917355078337	-274.8844582013809
544	CNBD1	0.056667448634737605	0.0797010529321204	-0.4762491148916239	0.035	False	1.1533687165216773e-08	-0.4762491148916239	0.249885792806907	-607.981811796127
545	NECAB1	0.03660784838493503	0.05352024617680559	0.3704475409953878	0.0508	False	6.330859371333783e-09	0.3704475409953878	0.17723823170712488	-907.5524649859929
546	RUNX1T1	4.2803538491398285e-11	2.4459164852227595e-10	0.42079460472667357	3.4896	False	4.4966805863825894e-08	0.42079460472667357	0.06381444842772672	-9967.010193669392
547	NCALD	5.329070518200751e-15	4.889055521285093e-14	-0.44756081084954047	1.3376	False	3.957980959973001e-09	-0.44756081084954047	0.057229024396797154	-7347.136643579271
548	ZFPM2	1.3558043576722412e-12	9.223158895729532e-12	-0.6452719604193119	0.712	False	4.764393097534077e-09	-0.6452719604193119	0.09103078431747298	-4505.568429653285
549	ZFPM2-AS1	0.0	0.0	-1.0302367731744237	0.199	False	6.156464454926124e-10	-1.0302367731744237	0.11244068199543501	-2293.5521662693586
550	AC025508.1	0.0006125461615444916	0.0012629817763803951	0.591241944288153	0.1094	False	3.6495097116423513e-09	0.591241944288153	0.17257512742183875	-1343.7820972854759
551	RSPO2	2.7318043382962287e-08	1.1335287710772733e-07	0.9034723468555159	1.5294	False	7.501986758363944e-09	0.9034723468555159	0.1625590544020461	-3659.4095292992356
552	CSMD3	7.361043253939492e-05	0.00018635552541618967	-0.3327814469407729	0.8182	False	4.132032830506245e-10	-0.3327814469407729	0.0839444846612246	-5049.982913060207
553	CCN3	0.5170895156720154	0.5663631058839161	0.19786563349899244	0.0164	False	1.308009764230187e-09	0.19786563349899244	0.30542439631800594	-362.6819093705697
554	ATAD2	9.797745939454927e-06	2.8901905426120726e-05	-0.42458073322884476	0.4878	False	2.2626123783731077e-10	-0.42458073322884476	0.09602445728493843	-3778.0445623281303
555	FBXO32	0.3399285846713096	0.39117213425927455	-0.12172626764370358	0.214	False	1.1059677980249094e-08	-0.12172626764370358	0.1275547051721413	-2212.0688878917267
556	PCAT1	0.006215560584726054	0.010698038872161884	0.42286275346252533	0.1426	False	1.5048201339808212e-08	0.42286275346252533	0.1545445108856301	-1625.8382654400666
557	PVT1	0.5023339239982207	0.5520153010969459	-0.0549257870797549	0.4368	False	5.002222979716262e-10	-0.0549257870797549	0.08187833169353861	-3927.8317592943754
558	GLIS3	1.0903722369448587e-11	6.689400226655574e-11	0.5658433256263329	1.181	False	9.345933649537175e-08	0.5658433256263329	0.08328525369080275	-5796.7476715093935
559	PTPRD	0.0	0.0	-0.5378591079433358	10.6126	False	1.1034553250220152e-07	-0.5378591079433358	0.05604636344217464	-14485.903644308062
560	AL355672.1	9.756925597237398e-06	2.8866643778808868e-05	-1.9219978226797585	0.0268	False	6.391863664417449e-10	-1.9219978226797585	0.43459617437934916	-347.22616761733053
561	AL353595.1	0.031954101218704345	0.047339409212895325	-0.7312832533185315	0.0232	False	1.81652676563282e-10	-0.7312832533185315	0.3409270868589667	-399.735893637651
562	NFIB	0.0003262644085610944	0.0007222707881914779	-0.2311782194321072	1.187	False	4.068237005355574e-08	-0.2311782194321072	0.06433230993104463	-6723.878540496412
563	BNC2	0.015796697790849024	0.024955288769113782	0.4042980608652253	0.104	False	2.252748961649731e-08	0.4042980608652253	0.16750976071743476	-1333.275921209501
564	SH3GL2	0.0032261874459671436	0.005865795356303897	-0.27546578583941744	0.2276	False	1.6824237068502333e-10	-0.27546578583941744	0.09352654416897407	-2704.940103425831
565	ADAMTSL1	6.246308577506632e-05	0.00016057348528294684	0.5464899301605584	0.724	False	2.3596259404757872e-08	0.5464899301605584	0.13650961352072283	-3321.5783845181995
566	SLC24A2	0.20932744842931283	0.2549664414486149	-0.27189382531456896	0.0646	False	1.0940144002449804e-10	-0.27189382531456896	0.21657651725048213	-898.4942831917153
567	ELAVL2	0.00019032593123657904	0.0004385390120658503	-0.217069982857812	1.119	False	2.9296932252958984e-08	-0.217069982857812	0.058171959841242675	-6802.311442671772
568	LINGO2	0.0	0.0	0.7336473900509306	1.8766	False	8.527010149244013e-09	0.7336473900509306	0.07656914695628776	-7194.259438389844
569	MELK	0.0014222771389056366	0.002768401352274101	-0.39648856515021164	0.2344	False	2.921762757369939e-08	-0.39648856515021164	0.12428751800952638	-2366.0218251877172
570	PIP5K1B	0.00015798966350777377	0.00037086775471308395	0.37494670834803145	0.297	False	1.7766765404206297e-08	0.37494670834803145	0.09924048797993555	-2973.508136051818
571	TRPM3	0.0	0.0	1.2285577582651495	0.6798	False	2.33653197371023e-09	1.2285577582651495	0.10976414533250403	-3759.349572818002
572	ANXA1	2.356341801679207e-07	8.727191858071136e-07	2.962486186089597	0.0212	False	2.7827155578991764e-10	2.962486186089597	0.5731506117863902	-241.6802181891
573	PCSK5	0.11602120739693222	0.15166170901559767	-0.14776697252088433	0.2294	False	1.2039710998332231e-08	-0.14776697252088433	0.0940175632406133	-2701.416896260887
574	NTRK2	3.6627683737133765e-06	1.1518139539979171e-05	0.2573990558949384	1.1828	False	1.2394883971188885e-08	0.2573990558949384	0.055597900684352705	-7062.751283101681
575	CKS2	0.0	0.0	-0.5853718796388734	0.9802	False	2.828350004172031e-08	-0.5853718796388734	0.06463536619374396	-6070.086057750914
576	GADD45G	1.642091307596516e-06	5.455452849157861e-06	-0.37684758263879387	0.4318	False	1.3952676725594362e-09	-0.37684758263879387	0.07862264141203355	-3950.0397266022774
577	ROR2	0.45817437483423595	0.5057112305013641	-0.08334392444717079	0.2524	False	2.2969311112286393e-10	-0.08334392444717079	0.1123450981267629	-2592.5393557598986
578	ZNF367	0.0005139451466202871	0.0010751990515068769	-0.41128023724857243	0.2124	False	8.038003055217679e-09	-0.41128023724857243	0.11840919065485508	-2322.1923541321344
579	GABBR2	0.0	0.0	0.7927535222448566	0.385	False	6.609770136439819e-09	0.7927535222448566	0.08054331182511297	-3661.206950110086
580	NR4A3	0.0012208905520849633	0.002417605053633591	-0.42344372344177	0.1708	False	1.1276715198016428e-09	-0.42344372344177	0.13093683588481383	-1963.6591920732874
581	GRIN3A	0.00023034602652782787	0.0005259041701548582	-0.7983058496146253	0.0544	False	1.1876781387108737e-09	-0.7983058496146253	0.21674387944604856	-822.3373296327355
582	SMC2	0.0003436578604640861	0.0007552920010199693	-0.2891046141033371	0.4396	False	6.287009501171336e-10	-0.2891046141033371	0.08075657069697828	-3959.599648501258
583	LINC01505	0.398289582266105	0.45004472572441245	0.12631848220694447	0.1582	False	2.4371617124097077e-09	0.12631848220694447	0.14954597772511627	-1757.9373174051018
584	SVEP1	3.2055367409800084e-05	8.593932281447744e-05	1.339706656717922	0.0712	False	2.652560653146159e-09	1.339706656717922	0.3221726021572006	-637.9221557141551
585	LPAR1	0.07785401381188128	0.10592382831548475	0.2755596164386799	0.076	False	2.8373140358875506e-09	0.2755596164386799	0.15627710840074374	-1201.6276207724363
586	TNC	5.329070518200751e-15	4.889055521285093e-14	1.1554892630419258	0.1838	False	2.6540109751699294e-10	1.1554892630419258	0.1477525076619614	-1816.6217842221522
587	ASTN2	0.4421525530895758	0.4912806145439731	-0.05251773542310566	0.5256	False	8.804626848658219e-10	-0.05251773542310566	0.06833234178913705	-4583.080634183741
588	BRINP1	0.010546623898513019	0.017121142692391265	0.24431119174209362	0.5128	False	2.5219962348876325e-09	0.24431119174209362	0.09553211352960068	-3864.7290014655264
589	HSPA5	1.1796373033945429e-07	4.537066551517472e-07	0.2329213667548601	1.6182	False	3.4619087724799103e-08	0.2329213667548601	0.043975445478018495	-8529.847379155883
590	PBX3	0.10304226890897805	0.13684232258828427	0.08048163609808806	8.1672	False	8.399765177267669e-08	0.08048163609808806	0.04936674756457314	-14385.442590079581
591	LMX1B	3.964332195849352e-09	1.785735223355564e-08	2.2807027641799666	0.0264	False	1.9491631950366987e-10	2.2807027641799666	0.3875006443713904	-378.36118137960545
592	OLFM1	8.235466641526301e-06	2.4657085753072755e-05	-0.2594107891127795	0.6622	False	3.796542345322117e-09	-0.2594107891127795	0.05817729712322233	-5382.47967405524
593	PTGDS	5.1736392947532295e-14	4.1389114358025836e-13	1.9320243088754607	0.0528	False	7.466004277997471e-10	1.9320243088754607	0.25667174900641676	-692.3495163607638
594	TUBB4B	0.9045014663729816	0.9192088072896154	0.005705330319849247	2.0262	False	2.6555571647430727e-08	0.005705330319849247	0.04755358314321725	-9163.638908545343
595	CACNA1B	2.1107560144173476e-12	1.4071706762782318e-11	-0.45568036480569174	0.9704	False	4.4254113490809714e-08	-0.45568036480569174	0.06484737631665893	-6161.231359104093
596	ADARB2	0.02794790946336212	0.04190091373817409	0.20088864425439057	2.0926	False	1.6475786963511264e-07	0.20088864425439057	0.09139540933268007	-6711.919944380216
597	LINC02649	0.001999374414357602	0.0037653002153627156	0.28107923711317206	0.3156	False	5.975323753071304e-10	0.28107923711317206	0.09095458161009333	-3201.7108516285707
598	VIM	1.1873335892254033e-07	4.5491708399440737e-07	-0.23987482575357197	16.7052	False	3.7134097018081296e-08	-0.23987482575357197	0.04529841670190631	-17834.352228477823
599	PLXDC2	3.1086244689504383e-15	2.93266459334947e-14	0.5822687864112022	1.085	False	7.850558272560182e-08	0.5822687864112022	0.07387213714166184	-6008.079728902738
600	KIAA1217	6.577401379104231e-08	2.6309605516416923e-07	-0.4314113262378513	0.8004	False	1.2712779369697792e-09	-0.4314113262378513	0.07985625667972368	-5169.437375273896
601	GAD2	0.00016995486957371853	0.00039434869072502117	0.2858458854584438	1.406	False	2.17935088945298e-09	0.2858458854584438	0.07602407752274247	-6644.597967509074
602	NRP1	0.0	0.0	-0.9403764499398846	0.5228	False	2.4805262118160474e-08	-0.9403764499398846	0.08666042516252491	-4059.7516339842714
603	PRKG1	1.0772292502458924e-07	4.159186294385685e-07	0.36415205937989414	1.6616	False	1.710802509929388e-08	0.36415205937989414	0.0685373749294547	-7395.823663179346
604	PCDH15	0.22269510094936384	0.2699334556961986	-0.11261884248809315	0.7394	False	2.9290236424128758e-08	-0.11261884248809315	0.09235648484022861	-4573.6028899340345
605	ANK3	1.3204324300630788e-09	6.378900628324052e-09	-0.3246431860595814	4.341	False	5.943334063217265e-09	-0.3246431860595814	0.0535282812525508	-11601.676712501465
606	CDK1	2.4548820503955682e-05	6.725704247659091e-05	-0.4961957631843557	0.429	False	2.1677476341103176e-09	-0.4961957631843557	0.11761236340791839	-3095.2466268350922
607	RTKN2	3.486976627598004e-05	9.249274874265263e-05	-0.4699637390766626	0.244	False	4.201259154429371e-09	-0.4699637390766626	0.11354297662696608	-2529.388284544927
608	AC013287.1	2.539940642254379e-06	8.219872628654949e-06	1.1800944668651412	0.0388	False	1.8633876734466814e-10	1.1800944668651412	0.2508225894611746	-622.3686255306153
609	LINC01515	6.661338147750939e-16	6.661338147750939e-15	0.7125062356639842	0.6594	False	1.1254323291913962e-08	0.7125062356639842	0.08820483978667283	-4463.0778570596185
610	DDIT4	0.0	0.0	0.6357383901617272	1.2588	False	8.457494783085583e-08	0.6357383901617272	0.05430026243141349	-7191.994227997491
611	ZNF503	0.0	0.0	0.7978711496719136	0.3962	False	3.121536966619284e-08	0.7978711496719136	0.09609553606556552	-3397.8185932612755
612	LRMDA	6.8833827526759706e-15	6.257620684250882e-14	1.3896580192680574	0.1578	False	6.603464159431482e-10	1.3896580192680574	0.1784873340993026	-1466.162541484187
613	KCNMA1	8.067213563833775e-11	4.4817853132409863e-10	0.5178226398925705	0.5518	False	2.5230664842118586e-09	0.5178226398925705	0.07967308723857035	-4358.673630860218
614	NRG3	0.14803908992514914	0.1883448981235994	0.09143106947309278	4.0952	False	1.6324852315209026e-08	0.09143106947309278	0.06320880614198889	-10592.456145623448
615	KIF20B	1.765855954793949e-07	6.613692714584078e-07	-0.45512422521388846	0.3458	False	9.984477316038464e-10	-0.45512422521388846	0.08714789735782662	-3393.4749257995654
616	HTR7	0.010947250482770121	0.01771399754493547	1.1558802087445474	0.0142	False	9.515468176438461e-10	1.1558802087445474	0.4542879042200519	-247.72332245954624
617	FGFBP3	0.0	0.0	-0.9875514581172454	0.9632	False	3.323419686817579e-08	-0.9875514581172454	0.06752684175770264	-5886.758667485209
618	CPEB3	2.8518237320529494e-06	9.14046067965689e-06	0.27834222068551123	0.942	False	3.4404477555315434e-08	0.27834222068551123	0.059459421704700186	-6289.619650693983
619	KIF11	0.01358394543226682	0.021596097666560923	-0.3163409959092687	0.2266	False	5.1234462005758655e-08	-0.3163409959092687	0.12817284127738815	-2282.282650385943
620	CYP26A1	0.29685459896334443	0.34924070466275814	0.5971001918565201	0.0118	False	1.3974800210279914e-09	0.5971001918565201	0.5723723769504229	-188.86849029620026
621	TLL2	0.003080731492243638	0.005642365370409593	-1.1946592773715339	0.0116	False	3.5336890468820603e-10	-1.1946592773715339	0.4036603532150453	-263.35537683918295
622	SLIT1	1.6687160542261381e-09	7.908606892067006e-09	-0.4702912964840263	0.671	False	5.854572939337012e-08	-0.4702912964840263	0.07802874573730045	-4819.837787343875
623	INA	0.48991579903514415	0.5389612750661652	-0.03276566468311371	1.5264	False	3.181694394660996e-10	-0.03276566468311371	0.047456019432681094	-8249.433128985465
624	SORCS3	0.009249808816023775	0.015263710917530982	0.2568339426604536	0.405	False	2.5764076719128616e-08	0.2568339426604536	0.09868054672624982	-3443.757085965246
625	LINC02624	0.0002169753646354966	0.0004965111318890082	2.7140248267910962	0.0112	False	4.756209914702122e-10	2.7140248267910962	0.7338404770116181	-148.1174969648871
626	SORCS1	8.970666935126381e-05	0.00022315091878423834	-0.3648702817726734	0.8208	False	3.9839881177869405e-08	-0.3648702817726734	0.09315357072621393	-4759.924535961993
627	ADRA2A	1.2659522814484347e-06	4.291363665926898e-06	-1.0661243975901589	0.0542	False	1.4433635915991895e-08	-1.0661243975901589	0.22004514361529456	-816.0064360926118
628	EMX2	0.08560867279790707	0.1153755698085001	-0.11172751457097767	0.8838	False	5.682171420252984e-08	-0.11172751457097767	0.06499446204592894	-5948.001929723515
629	FGFR2	0.6828448352829128	0.7233525797488484	0.02989220007216775	0.9106	False	6.01116740391039e-08	0.02989220007216775	0.07316044240879986	-5709.508100230471
630	MKI67	0.01034872745708193	0.016854604978960797	-0.3742210876905457	0.4112	False	3.7254207126968807e-10	-0.3742210876905457	0.14595468379264856	-2620.0092524997876
631	EBF3	0.00025321701392333473	0.0005741882401889677	0.6415519544273549	0.2146	False	9.356821157049806e-10	0.6415519544273549	0.1753360853185482	-1731.8278429299849
632	BNIP3	1.0878040957784663e-05	3.1622212086583325e-05	-0.2009899171352932	2.1666	False	2.390891404289429e-09	-0.2009899171352932	0.04569052385798973	-9522.66905319999
633	DUSP8	0.42986458905700786	0.47922473696433426	-0.047712885882147206	0.4058	False	2.93419561615692e-10	-0.047712885882147206	0.0604401724457473	-4175.316270011942
634	PHLDA2	2.997126764348046e-05	8.10034260634607e-05	1.3207128930125598	0.0186	False	1.3554296474168647e-10	1.3207128930125598	0.31643812062605065	-374.68803032501245
635	LMO1	0.14316137527501205	0.18307081237213815	-0.1265414915703772	0.3768	False	1.723283349741589e-10	-0.1265414915703772	0.08642840651821411	-3570.214739138586
636	AC011092.2	0.22969563521157	0.2767417291705663	0.08845084751312578	0.2838	False	1.5070775214540142e-08	0.08845084751312578	0.0736388826884929	-3294.9180023025006
637	GALNT18	0.0010275813810036727	0.0020551627620073454	0.317896338904613	0.266	False	3.3982153117963236e-10	0.317896338904613	0.09683505477662975	-2849.5916700696243
638	SOX6	0.007380705777766838	0.01246740840838993	0.160058401469749	2.8408	False	7.687727692953847e-08	0.160058401469749	0.05974200326664365	-9629.383766955527
639	LDHA	0.004937385227858471	0.008677302685164272	0.19130823295283378	0.521	False	7.324305567436454e-09	0.19130823295283378	0.06805480418481043	-4553.389802629616
640	NAV2	3.0203946010942673e-09	1.3983308338399386e-08	0.4886502103287206	0.8622	False	1.5076273033546237e-08	0.4886502103287206	0.08239631887753245	-5138.453527409884
641	NELL1	0.02941728452350012	0.04384096054172894	0.30080622821533964	0.486	False	1.1807466157157108e-09	0.30080622821533964	0.1381207951991776	-2900.3337855346995
642	SLC17A6	5.590727880644408e-11	3.140858359912589e-10	-0.6739971337124933	0.3756	False	5.276296158958177e-09	-0.6739971337124933	0.10283297438727484	-3247.856169930086
643	LUZP2	0.4544223866651165	0.5032363085992431	0.10169607426314684	0.4982	False	3.849053213267339e-10	0.10169607426314684	0.13594593737254024	-2983.731067260315
644	LGR4	0.027889506195343916	0.04187613542844432	0.23357014767209217	0.18	False	4.595409261992189e-09	0.23357014767209217	0.10622439734207259	-2259.508247049718
645	KIF18A	0.003610995737254541	0.006541658944301704	-0.43920271684074835	0.1266	False	1.4084221116025807e-08	-0.43920271684074835	0.15091400013161213	-1567.2541038685633
646	DCDC1	0.9545010153250777	0.9631695411958403	0.005506898832839297	0.3684	False	9.97709286253643e-09	0.005506898832839297	0.09651834736292252	-3324.788154533441
647	PAX6	0.0031225624085311487	0.005708523598777237	-0.13730295615725577	1.7002	False	3.119820004289537e-09	-0.13730295615725577	0.046458213529462486	-8649.946740197705
648	SLC1A2	0.0007110490097070876	0.001454087954411222	-0.25041123513651126	0.3622	False	4.821945791095909e-10	-0.25041123513651126	0.07397054661345594	-3737.862445627132
649	LRRC4C	0.0	0.0	0.7097647946735078	1.83	False	4.8805329233451015e-09	0.7097647946735078	0.06304655069059245	-7862.156053451785
650	GNG3	0.04070646475107309	0.05857045287924186	-0.10342834115351239	0.9396	False	6.918445174492902e-09	-0.10342834115351239	0.050538950313230774	-6571.03988013648
651	NEAT1	0.0	0.0	1.2070101782368545	0.4478	False	2.719936135891883e-10	1.2070101782368545	0.103501478414373	-3286.130505843834
652	FGF19	3.912573243169959e-08	1.5969686706816159e-07	-5.60982630454772	0.0636	False	6.319255776931826e-10	-5.60982630454772	1.0209423715985684	-648.6279925592265
653	FGF3	1.0300871267077127e-11	6.358562510541437e-11	-3.332164620006131	0.0402	False	3.8539418125217375e-09	-3.332164620006131	0.4898632039245636	-455.2624965729962
654	TENM4	0.0	0.0	-0.6341956507315881	3.239	False	2.0852627390511797e-08	-0.6341956507315881	0.04684620585741729	-10860.363728528871
655	MIR4300HG	0.7841950249197269	0.8134803163067706	0.07336364759386362	0.037	False	2.1669709591134317e-09	0.07336364759386362	0.26789099566691454	-597.0384351329056
656	GRM5	0.0003315599826629878	0.0007319204915297744	-0.3652284188127547	0.4602	False	2.6740158070304162e-09	-0.3652284188127547	0.10175461775533905	-3563.7111821869407
657	DISC1FP1	0.00028752214140359555	0.0006403611167117941	-0.3810079710408443	0.3498	False	1.3911476141109056e-08	-0.3810079710408443	0.10506824958560473	-3129.181227642025
658	MAML2	0.18175164942718558	0.22494016018216037	0.0868032939420631	1.3108	False	3.7016367488215446e-09	0.0868032939420631	0.06500263808795118	-6975.11991133457
659	CNTN5	0.00013138229041187444	0.0003165838323177697	-0.5252476259847486	0.7626	False	4.161267992900952e-08	-0.5252476259847486	0.13736083281898137	-3413.1543775518294
660	DYNC2H1	0.038556008325000946	0.056021829897926693	0.12608595110486193	0.522	False	1.3938224892578669e-08	0.12608595110486193	0.060943641358581865	-4744.432199671387
661	AP002989.1	8.33932332078291e-08	3.2703228708952585e-07	1.0363786643304633	0.1728	False	5.188638029909876e-10	1.0363786643304633	0.19336762856843434	-1436.511949358552
662	PDGFD	0.7190386830272293	0.7560869432462979	0.045780876089307074	0.2248	False	2.5065136320182033e-09	0.045780876089307074	0.12725964251011448	-2282.5388239402405
663	GRIA4	0.00015532563262787846	0.00036807021949734236	-0.48419831018297005	0.2878	False	2.2833500824526053e-09	-0.48419831018297005	0.12801362827466328	-2507.913185865527
664	AP003049.2	0.6901069542431093	0.7294999516311939	0.08193616649193133	0.0596	False	1.9018833656382944e-09	0.08193616649193133	0.2055032028130821	-900.257425862739
665	CRYAB	0.0006528860806316317	0.001340628502323679	1.5811793664807448	0.0166	False	2.296468051317911e-10	1.5811793664807448	0.46387455665874977	-257.0705832486098
666	NCAM1	0.2264696526731491	0.273184140739625	-0.04729206342022795	4.7594	False	1.7204043198979774e-09	-0.04729206342022795	0.03910040963323696	-13066.608310873964
667	CADM1	3.7081839820984897e-09	1.6779113041169637e-08	-0.2206212083569936	5.3028	False	2.7620211231671296e-08	-0.2206212083569936	0.03741428176107214	-13594.403826888272
668	H2AFX	7.71468032945144e-06	2.3236988944130843e-05	-0.3365542456416613	0.6626	False	4.090986622483639e-08	-0.3365542456416613	0.07524207365552499	-4852.201059700295
669	CLMP	0.0014763486039037765	0.0028611407052398768	-0.35520705584749396	0.2932	False	1.267155188491543e-08	-0.35520705584749396	0.11172517743751816	-2765.031776937155
670	KIRREL3	4.6025686632145124e-05	0.00012048609066006577	0.3114804263153103	2.1006	False	3.3810795823778946e-10	0.3114804263153103	0.07643799003936821	-7571.216419405373
671	ADAMTS8	3.833204693659553e-06	1.2016315654105183e-05	1.310488659236701	0.0302	False	1.695908714247421e-10	1.310488659236701	0.28364161909434754	-501.4093713168613
672	NTM	0.0022706183686962422	0.0042600719862968895	-0.20298666786848646	1.863	False	1.4143030892726862e-08	-0.20298666786848646	0.06650190086727402	-7879.404759174353
673	OPCML	0.09186682093496978	0.12281660552803447	-0.11755319392438746	2.6726	False	3.5246969576861646e-09	-0.11755319392438746	0.06973837531557796	-8744.774913542878
674	PRMT8	0.019735762195513207	0.03031607096084978	-0.2920051204469245	0.1456	False	3.735591947351909e-10	-0.2920051204469245	0.12525238261826832	-1872.1041858878193
675	CDCA3	4.758087576872683e-05	0.00012423205161547475	-0.6016415630518626	0.1684	False	1.0815572838218658e-09	-0.6016415630518626	0.14792515242917678	-1794.0685562492142
